iter	Passed	Remaining
3225	44892	94265
3226	44914	94268
3227	44924	94245
3228	44933	94222
3229	44961	94238
3230	44971	94217
3231	44982	94195
3232	44994	94178
3233	45007	94161
3234	45016	94137
3235	45026	94115
3236	45039	94101
3237	45049	94079
3238	45060	94057
3239	45070	94035
3240	45082	94017
3241	45095	94001
3242	45105	93980
3243	45115	93958
3244	45124	93933
3245	45135	93913
3246	45148	93898
3247	45158	93875
3248	45167	93851
3249	45178	93831
3250	45186	93807
3251	45198	93788
3252	45207	93764
3253	45219	93746
3254	45239	93745
3255	45260	93745
3256	45282	93748
3257	45301	93746
3258	45329	93760
3259	45344	93749
3260	45400	93821
3261	45437	93854
3262	45464	93869
3263	45488	93876
3264	45507	93871
3265	45531	93878
3266	45549	93874
3267	45568	93870
3268	45605	93904
3269	45628	93907
3270	45647	93903
3271	45666	93900
3272	45685	93896
3273	45704	93894
3274	45723	93889
3275	45741	93883
3276	45772	93906
3277	45793	93906
3278	45812	93902
3279	45831	93898
3280	45847	93889
3281	45864	93880
3282	45883	93876
3283	45904	93878
3284	45921	93870
3285	45942	93869
3286	45961	93866
3287	45983	93869
3288	46002	93865
3289	46021	93862
3290	46041	93860
3291	46059	93854
3292	46076	93845
3293	46099	93850
3294	46116	93842
3295	46135	93838
3296	46154	93835
3297	46172	93828
3298	46187	93816
3299	46204	93808
3300	46219	93797
3301	46238	93793
3302	46251	93776
3303	46267	93767
3304	46285	93760
3305	46303	93756
3306	46322	93751
3307	46338	93741
3308	46352	93727
3309	46368	93718
3310	46388	93716
3311	46422	93741
3312	46438	93731
3313	46454	93721
3314	46476	93724
3315	46497	93724
3316	46516	93721
3317	46560	93766
3318	46623	93850
3319	46642	93846
3320	46657	93834
3321	46675	93828
3322	46690	93816
3323	46707	93808
3324	46728	93807
3325	46743	93795
3326	46758	93784
3327	46777	93780
3328	46805	93793
3329	46839	93819
3330	46858	93815
3331	46890	93836
3332	46909	93833
3333	46932	93836
3334	46949	93828
3335	46968	93824
3336	46986	93818
3337	47003	93809
3338	47019	93800
3339	47037	93794
3340	47049	93774
3341	47061	93756
3342	47074	93740
3343	47087	93724
3344	47142	93791
3345	47165	93795
3346	47178	93779
3347	47193	93766
3348	47205	93748
3349	47223	93742
3350	47247	93748
3351	47270	93750
3352	47300	93767
3353	47317	93761
3354	47362	93807
3355	47379	93798
3356	47397	93792
3357	47416	93788
3358	47435	93784
3359	47457	93784
3360	47486	93800
3361	47531	93846
3362	47546	93835
3363	47562	93824
3364	47583	93823
3365	47603	93821
3366	47625	93822
3367	47641	93811
3368	47694	93873
3369	47713	93868
3370	47731	93862
3371	47748	93854
3372	47766	93848
3373	47787	93847
3374	47807	93844
3375	47913	94010
3376	47936	94013
3377	47974	94045
3378	48003	94061
3379	48025	94061
3380	48043	94055
3381	48057	94039
3382	48071	94026
3383	48092	94024
3384	48111	94019
3385	48126	94007
3386	48179	94069
3387	48192	94052
3388	48208	94041
3389	48224	94030
3390	48241	94021
3391	48254	94005
3392	48271	93995
3393	48287	93985
3394	48321	94009
3395	48338	94000
3396	48353	93988
3397	48381	94001
3398	48424	94042
3399	48443	94037
3400	48461	94030
3401	48500	94063
3402	48523	94067
3403	48541	94060
3404	48597	94126
3405	48613	94115
3406	48628	94102
3407	48639	94082
3408	48652	94066
3409	48665	94047
3410	48679	94034
3411	48706	94043
3412	48727	94041
3413	48743	94031
3414	48763	94028
3415	48779	94018
3416	48797	94011
3417	48821	94015
3418	48841	94011
3419	48859	94005
3420	48894	94029
3421	48908	94014
3422	48918	93991
3423	48930	93973
3424	48945	93961
3425	48957	93942
3426	48970	93926
3427	48984	93911
3428	48997	93893
3429	49039	93932
3430	49063	93937
3431	49082	93932
3432	49099	93921
3433	49116	93913
3434	49143	93923
3435	49160	93913
3436	49177	93904
3437	49199	93905
3438	49215	93894
3439	49234	93888
3440	49248	93874
3441	49259	93853
3442	49270	93832
3443	49281	93811
3444	49291	93789
3445	49302	93769
3446	49311	93745
3447	49321	93721
3448	49331	93698
3449	49341	93677
3450	49352	93656
3451	49363	93635
3452	49372	93612
3453	49383	93591
3454	49394	93570
3455	49404	93548
3456	49414	93526
3457	49423	93502
3458	49433	93478
3459	49443	93456
3460	49453	93434
3461	49476	93437
3462	49486	93413
3463	49496	93392
3464	49508	93372
3465	49518	93350
3466	49528	93327
3467	49538	93306
3468	49549	93285
3469	49559	93263
3470	49568	93239
3471	49579	93218
3472	49589	93197
3473	49601	93177
3474	49610	93154
3475	49620	93131
3476	49629	93106
3477	49639	93084
3478	49650	93063
3479	49658	93038
3480	49667	93014
3481	49678	92994
3482	49688	92971
3483	49697	92947
3484	49706	92923
3485	49717	92902
3486	49725	92877
3487	49735	92855
3488	49745	92832
3489	49754	92808
3490	49767	92792
3491	49777	92769
3492	49786	92745
3493	49796	92723
3494	49807	92704
3495	49817	92680
3496	49825	92655
3497	49834	92631
3498	49844	92608
3499	49853	92584
3500	49861	92560
3501	49871	92536
3502	49880	92512
3503	49889	92490
3504	49899	92466
3505	49908	92443
3506	49917	92420
3507	49927	92397
3508	49937	92374
3509	49945	92349
3510	49956	92328
3511	49964	92303
3512	49973	92280
3513	49984	92258
3514	49993	92234
3515	50002	92212
3516	50011	92188
3517	50020	92164
3518	50029	92140
3519	50038	92116
3520	50049	92096
3521	50059	92074
3522	50067	92048
3523	50077	92026
3524	50086	92003
3525	50096	91981
3526	50106	91959
3527	50116	91936
3528	50126	91915
3529	50136	91893
3530	50147	91872
3531	50156	91848
3532	50166	91827
3533	50177	91807
3534	50186	91784
3535	50196	91762
3536	50206	91740
3537	50217	91720
3538	50227	91698
3539	50235	91673
3540	50245	91651
3541	50254	91626
3542	50262	91602
3543	50271	91578
3544	50280	91554
3545	50290	91531
3546	50298	91508
3547	50309	91486
3548	50318	91463
3549	50327	91439
3550	50337	91417
3551	50346	91395
3552	50356	91372
3553	50365	91350
3554	50375	91326
3555	50385	91305
3556	50395	91284
3557	50405	91262
3558	50415	91240
3559	50425	91219
3560	50435	91196
3561	50445	91176
3562	50457	91157
3563	50466	91133
3564	50476	91111
3565	50486	91091
3566	50496	91069
3567	50507	91049
3568	50517	91028
3569	50526	91004
3570	50535	90981
3571	50545	90959
3572	50554	90936
3573	50563	90911
3574	50572	90889
3575	50581	90866
3576	50590	90842
3577	50599	90819
3578	50608	90795
3579	50618	90773
3580	50628	90751
3581	50637	90729
3582	50646	90706
3583	50656	90683
3584	50665	90661
3585	50675	90639
3586	50683	90614
3587	50693	90592
3588	50702	90569
3589	50712	90548
3590	50722	90526
3591	50732	90504
3592	50742	90484
3593	50752	90462
3594	50761	90439
3595	50770	90415
3596	50780	90393
3597	50788	90369
3598	50799	90349
3599	50809	90327
3600	50818	90304
3601	50827	90281
3602	50836	90259
3603	50845	90235
3604	50854	90211
3605	50864	90190
3606	50874	90169
3607	50883	90146
3608	50891	90122
3609	50901	90100
3610	50911	90079
3611	50920	90055
3612	50929	90032
3613	50939	90010
3614	50947	89986
3615	50957	89965
3616	50966	89941
3617	50975	89918
3618	50984	89895
3619	50993	89872
3620	51003	89850
3621	51012	89827
3622	51020	89803
3623	51029	89780
3624	51047	89773
3625	51057	89752
3626	51068	89731
3627	51077	89709
3628	51086	89686
3629	51095	89662
3630	51104	89640
3631	51113	89617
3632	51122	89594
3633	51132	89573
3634	51140	89549
3635	51149	89525
3636	51159	89504
3637	51168	89481
3638	51177	89458
3639	51186	89436
3640	51196	89414
3641	51206	89393
3642	51216	89371
3643	51226	89350
3644	51235	89328
3645	51246	89308
3646	51255	89286
3647	51264	89262
3648	51273	89240
3649	51282	89218
3650	51293	89197
3651	51302	89175
3652	51312	89154
3653	51322	89133
3654	51331	89110
3655	51340	89088
3656	51349	89064
3657	51358	89041
3658	51367	89020
3659	51376	88997
3660	51385	88974
3661	51395	88952
3662	51404	88929
3663	51412	88905
3664	51421	88882
3665	51431	88861
3666	51440	88839
3667	51450	88818
3668	51459	88795
3669	51468	88772
3670	51477	88750
3671	51487	88729
3672	51497	88708
3673	51506	88685
3674	51515	88663
3675	51525	88641
3676	51534	88618
3677	51542	88595
3678	51551	88572
3679	51560	88550
3680	51571	88530
3681	51581	88508
3682	51590	88486
3683	51600	88465
3684	51610	88444
3685	51619	88422
3686	51628	88400
3687	51638	88378
3688	51648	88357
3689	51657	88335
3690	51666	88313
3691	51676	88292
3692	51686	88270
3693	51695	88249
3694	51706	88229
3695	51716	88208
3696	51725	88186
3697	51734	88164
3698	51744	88143
3699	51752	88119
3700	51762	88098
3701	51772	88077
3702	51782	88056
3703	51790	88033
3704	51800	88012
3705	51809	87990
3706	51819	87969
3707	51828	87946
3708	51838	87926
3709	51847	87903
3710	51855	87879
3711	51865	87857
3712	51873	87834
3713	51882	87811
3714	51891	87788
3715	51901	87768
3716	51909	87745
3717	51919	87724
3718	51928	87701
3719	51937	87679
3720	51947	87658
3721	51956	87636
3722	51965	87613
3723	51975	87594
3724	51984	87571
3725	51994	87550
3726	52004	87529
3727	52013	87507
3728	52022	87485
3729	52033	87466
3730	52042	87444
3731	52051	87421
3732	52061	87400
3733	52069	87378
3734	52078	87355
3735	52087	87332
3736	52096	87310
3737	52106	87290
3738	52116	87270
3739	52125	87246
3740	52134	87224
3741	52144	87204
3742	52153	87182
3743	52162	87160
3744	52172	87139
3745	52181	87117
3746	52189	87094
3747	52198	87071
3748	52208	87050
3749	52217	87029
3750	52226	87007
3751	52235	86984
3752	52244	86962
3753	52254	86941
3754	52263	86920
3755	52272	86898
3756	52282	86877
3757	52291	86855
3758	52300	86833
3759	52310	86812
3760	52319	86791
3761	52328	86769
3762	52337	86747
3763	52346	86725
3764	52355	86703
3765	52364	86681
3766	52373	86659
3767	52382	86637
3768	52392	86616
3769	52401	86594
3770	52410	86571
3771	52419	86550
3772	52428	86529
3773	52438	86508
3774	52447	86486
3775	52456	86464
3776	52466	86443
3777	52475	86422
3778	52485	86402
3779	52495	86381
3780	52505	86360
3781	52515	86341
3782	52525	86320
3783	52548	86322
3784	52558	86300
3785	52567	86279
3786	52578	86260
3787	52588	86241
3788	52598	86221
3789	52608	86200
3790	52616	86177
3791	52626	86156
3792	52636	86135
3793	52645	86114
3794	52654	86093
3795	52664	86072
3796	52674	86052
3797	52683	86030
3798	52692	86008
3799	52701	85987
3800	52711	85967
3801	52720	85945
3802	52729	85922
3803	52737	85899
3804	52746	85877
3805	52756	85857
3806	52765	85835
3807	52774	85813
3808	52783	85791
3809	52793	85771
3810	52802	85750
3811	52811	85728
3812	52821	85708
3813	52829	85685
3814	52838	85663
3815	52847	85641
3816	52857	85621
3817	52866	85599
3818	52876	85579
3819	52887	85560
3820	52896	85539
3821	52904	85516
3822	52914	85495
3823	52923	85474
3824	52933	85454
3825	52941	85432
3826	52950	85409
3827	52958	85387
3828	53022	85453
3829	53044	85453
3830	53060	85441
3831	53072	85425
3832	53081	85404
3833	53092	85384
3834	53101	85363
3835	53110	85342
3836	53120	85322
3837	53129	85301
3838	53139	85280
3839	53148	85258
3840	53157	85237
3841	53167	85216
3842	53176	85195
3843	53184	85172
3844	53193	85151
3845	53201	85128
3846	53210	85106
3847	53219	85085
3848	53229	85064
3849	53238	85043
3850	53247	85021
3851	53257	85001
3852	53267	84981
3853	53274	84957
3854	53284	84936
3855	53295	84918
3856	53305	84899
3857	53315	84878
3858	53324	84857
3859	53333	84836
3860	53342	84814
3861	53351	84792
3862	53359	84770
3863	53369	84750
3864	53378	84728
3865	53388	84708
3866	53397	84688
3867	53406	84666
3868	53415	84643
3869	53424	84623
3870	53433	84601
3871	53442	84580
3872	53451	84559
3873	53461	84539
3874	53471	84518
3875	53480	84497
3876	53489	84476
3877	53498	84454
3878	53508	84435
3879	53518	84415
3880	53527	84394
3881	53537	84374
3882	53545	84351
3883	53554	84330
3884	53564	84310
3885	53573	84290
3886	53583	84270
3887	53592	84247
3888	53601	84226
3889	53610	84205
3890	53618	84183
3891	53629	84164
3892	53638	84143
3893	53647	84121
3894	53655	84100
3895	53664	84078
3896	53674	84058
3897	53683	84036
3898	53693	84016
3899	53702	83995
3900	53711	83975
3901	53720	83953
3902	53728	83930
3903	53737	83909
3904	53746	83889
3905	53755	83866
3906	53763	83845
3907	53773	83824
3908	53782	83804
3909	53792	83783
3910	53802	83764
3911	53811	83743
3912	53819	83721
3913	53828	83700
3914	53839	83680
3915	53848	83659
3916	53858	83640
3917	53867	83619
3918	53876	83598
3919	53886	83579
3920	53896	83558
3921	53906	83540
3922	53915	83518
3923	53925	83499
3924	53934	83478
3925	53945	83460
3926	53955	83440
3927	53964	83420
3928	53973	83399
3929	53983	83378
3930	53992	83357
3931	54002	83338
3932	54011	83317
3933	54020	83296
3934	54030	83277
3935	54040	83257
3936	54050	83237
3937	54060	83219
3938	54071	83200
3939	54082	83182
3940	54092	83163
3941	54101	83142
3942	54112	83123
3943	54120	83102
3944	54130	83082
3945	54139	83061
3946	54151	83045
3947	54161	83025
3948	54171	83005
3949	54179	82984
3950	54188	82962
3951	54197	82941
3952	54206	82921
3953	54215	82900
3954	54224	82878
3955	54234	82860
3956	54244	82839
3957	54253	82818
3958	54261	82797
3959	54271	82778
3960	54280	82757
3961	54289	82736
3962	54300	82717
3963	54308	82695
3964	54317	82675
3965	54328	82656
3966	54336	82634
3967	54345	82613
3968	54354	82593
3969	54364	82574
3970	54373	82553
3971	54383	82533
3972	54392	82512
3973	54401	82491
3974	54410	82471
3975	54419	82451
3976	54429	82430
3977	54438	82410
3978	54448	82391
3979	54457	82370
3980	54466	82350
3981	54475	82328
3982	54483	82306
3983	54493	82286
3984	54501	82264
3985	54510	82243
3986	54518	82222
3987	54528	82203
3988	54538	82183
3989	54546	82161
3990	54555	82141
3991	54565	82122
3992	54574	82101
3993	54583	82080
3994	54592	82060
3995	54602	82040
3996	54612	82021
3997	54621	82000
3998	54629	81978
3999	54637	81956
4000	54646	81936
4001	54655	81915
4002	54663	81893
4003	54672	81872
4004	54681	81851
4005	54690	81830
4006	54700	81811
4007	54709	81791
4008	54719	81771
4009	54729	81752
4010	54740	81735
4011	54749	81714
4012	54759	81695
4013	54767	81673
4014	54777	81654
4015	54787	81635
4016	54796	81614
4017	54805	81594
4018	54814	81573
4019	54824	81554
4020	54832	81533
4021	54842	81514
4022	54853	81496
4023	54863	81477
4024	54872	81457
4025	54882	81437
4026	54890	81416
4027	54900	81396
4028	54909	81376
4029	54919	81356
4030	54928	81336
4031	54938	81317
4032	54946	81295
4033	54955	81274
4034	54963	81254
4035	54974	81235
4036	54982	81214
4037	54992	81194
4038	55001	81174
4039	55009	81153
4040	55018	81132
4041	55029	81114
4042	55037	81092
4043	55045	81071
4044	55057	81054
4045	55070	81040
4046	55081	81022
4047	55094	81008
4048	55104	80989
4049	55115	80972
4050	55127	80955
4051	55137	80937
4052	55147	80918
4053	55159	80902
4054	55168	80882
4055	55181	80867
4056	55190	80847
4057	55199	80827
4058	55209	80807
4059	55218	80788
4060	55228	80768
4061	55237	80748
4062	55246	80728
4063	55257	80710
4064	55267	80692
4065	55276	80672
4066	55292	80661
4067	55304	80645
4068	55313	80626
4069	55325	80609
4070	55334	80589
4071	55344	80570
4072	55355	80553
4073	55365	80534
4074	55374	80514
4075	55383	80493
4076	55394	80475
4077	55402	80455
4078	55412	80435
4079	55421	80415
4080	55429	80394
4081	55439	80375
4082	55448	80354
4083	55457	80334
4084	55466	80314
4085	55475	80294
4086	55484	80273
4087	55493	80253
4088	55501	80232
4089	55511	80213
4090	55521	80194
4091	55530	80174
4092	55539	80154
4093	55548	80134
4094	55559	80116
4095	55568	80096
4096	55577	80077
4097	55587	80058
4098	55596	80038
4099	55606	80018
4100	55615	79998
4101	55625	79979
4102	55634	79959
4103	55644	79942
4104	55653	79921
4105	55661	79900
4106	55670	79879
4107	55678	79858
4108	55687	79838
4109	55697	79819
4110	55707	79800
4111	55716	79780
4112	55726	79761
4113	55735	79741
4114	55744	79722
4115	55754	79703
4116	55763	79683
4117	55772	79663
4118	55781	79644
4119	55790	79623
4120	55799	79604
4121	55809	79585
4122	55819	79566
4123	55828	79546
4124	55838	79527
4125	55847	79507
4126	55857	79488
4127	55892	79505
4128	55909	79498
4129	55921	79482
4130	55933	79465
4131	55942	79446
4132	55951	79425
4133	55959	79405
4134	55968	79385
4135	55977	79364
4136	55986	79344
4137	55996	79326
4138	56005	79305
4139	56014	79286
4140	56022	79265
4141	56031	79245
4142	56041	79226
4143	56052	79209
4144	56062	79190
4145	56072	79171
4146	56079	79150
4147	56089	79130
4148	56098	79111
4149	56107	79091
4150	56116	79071
4151	56125	79050
4152	56137	79035
4153	56146	79015
4154	56154	78995
4155	56164	78975
4156	56174	78957
4157	56183	78937
4158	56192	78918
4159	56200	78896
4160	56209	78877
4161	56220	78860
4162	56230	78841
4163	56239	78821
4164	56248	78802
4165	56258	78783
4166	56266	78762
4167	56275	78742
4168	56284	78723
4169	56294	78703
4170	56303	78684
4171	56311	78663
4172	56320	78643
4173	56329	78623
4174	56339	78604
4175	56348	78585
4176	56357	78566
4177	56365	78545
4178	56374	78524
4179	56383	78504
4180	56392	78485
4181	56401	78465
4182	56411	78447
4183	56421	78429
4184	56431	78410
4185	56441	78391
4186	56450	78372
4187	56459	78353
4188	56471	78337
4189	56480	78318
4190	56488	78297
4191	56498	78278
4192	56508	78260
4193	56517	78240
4194	56527	78221
4195	56535	78201
4196	56544	78181
4197	56553	78162
4198	56562	78141
4199	56573	78124
4200	56582	78105
4201	56591	78085
4202	56599	78065
4203	56608	78045
4204	56617	78026
4205	56627	78007
4206	56636	77987
4207	56644	77966
4208	56653	77947
4209	56662	77928
4210	56672	77908
4211	56681	77890
4212	56690	77870
4213	56700	77851
4214	56710	77833
4215	56719	77814
4216	56728	77795
4217	56737	77774
4218	56747	77756
4219	56755	77736
4220	56764	77716
4221	56773	77697
4222	56781	77676
4223	56791	77658
4224	56802	77640
4225	56811	77622
4226	56820	77602
4227	56829	77582
4228	56839	77564
4229	56848	77545
4230	56858	77527
4231	56867	77507
4232	56878	77490
4233	56890	77475
4234	56905	77463
4235	56916	77447
4236	56928	77431
4237	56940	77416
4238	56952	77400
4239	56965	77387
4240	56978	77373
4241	56991	77358
4242	57005	77345
4243	57016	77329
4244	57031	77318
4245	57042	77302
4246	57056	77288
4247	57069	77275
4248	57084	77263
4249	57097	77249
4250	57110	77235
4251	57123	77221
4252	57135	77205
4253	57148	77191
4254	57161	77178
4255	57173	77162
4256	57185	77147
4257	57199	77134
4258	57210	77117
4259	57222	77103
4260	57236	77090
4261	57251	77078
4262	57263	77063
4263	57275	77047
4264	57288	77033
4265	57300	77018
4266	57312	77003
4267	57325	76989
4268	57338	76975
4269	57351	76961
4270	57363	76945
4271	57377	76933
4272	57389	76918
4273	57403	76905
4274	57416	76891
4275	57428	76875
4276	57439	76859
4277	57453	76846
4278	57466	76832
4279	57479	76817
4280	57493	76805
4281	57507	76793
4282	57521	76780
4283	57533	76765
4284	57547	76752
4285	57559	76737
4286	57575	76726
4287	57589	76714
4288	57603	76701
4289	57617	76689
4290	57631	76676
4291	57644	76662
4292	57657	76648
4293	57670	76634
4294	57684	76622
4295	57699	76609
4296	57712	76596
4297	57724	76580
4298	57737	76566
4299	57753	76557
4300	57766	76542
4301	57779	76529
4302	57793	76516
4303	57805	76500
4304	57819	76487
4305	57831	76473
4306	57843	76457
4307	57856	76443
4308	57868	76428
4309	57888	76424
4310	57902	76410
4311	57915	76397
4312	57928	76382
4313	57943	76371
4314	57957	76358
4315	57969	76343
4316	57981	76328
4317	57991	76309
4318	57999	76289
4319	58009	76271
4320	58017	76251
4321	58026	76232
4322	58036	76213
4323	58044	76193
4324	58052	76173
4325	58062	76155
4326	58073	76137
4327	58082	76119
4328	58091	76100
4329	58100	76080
4330	58108	76060
4331	58117	76041
4332	58126	76021
4333	58135	76003
4334	58145	75985
4335	58154	75965
4336	58163	75946
4337	58171	75926
4338	58181	75907
4339	58190	75888
4340	58198	75868
4341	58208	75850
4342	58216	75830
4343	58225	75811
4344	58234	75792
4345	58243	75772
4346	58252	75753
4347	58261	75734
4348	58270	75715
4349	58280	75697
4350	58288	75677
4351	58297	75657
4352	58306	75638
4353	58316	75621
4354	58325	75602
4355	58335	75583
4356	58344	75565
4357	58353	75545
4358	58361	75526
4359	58370	75506
4360	58379	75487
4361	58394	75476
4362	58404	75459
4363	58414	75441
4364	58425	75424
4365	58436	75407
4366	58445	75388
4367	58454	75370
4368	58467	75355
4369	58479	75340
4370	58488	75322
4371	58498	75304
4372	58506	75283
4373	58515	75265
4374	58525	75246
4375	58533	75226
4376	58543	75208
4377	58551	75188
4378	58561	75170
4379	58570	75152
4380	58579	75133
4381	58588	75114
4382	58598	75095
4383	58608	75078
4384	58617	75059
4385	58626	75040
4386	58635	75022
4387	58645	75004
4388	58654	74984
4389	58664	74967
4390	58672	74947
4391	58681	74928
4392	58692	74911
4393	58700	74891
4394	58710	74873
4395	58718	74854
4396	58726	74834
4397	58735	74815
4398	58744	74795
4399	58753	74777
4400	58762	74758
4401	58772	74740
4402	58780	74721
4403	58789	74702
4404	58800	74685
4405	58809	74666
4406	58817	74646
4407	58827	74628
4408	58836	74610
4409	58846	74591
4410	58855	74573
4411	58866	74556
4412	58875	74537
4413	58885	74520
4414	58894	74501
4415	58903	74482
4416	58912	74463
4417	58923	74447
4418	58932	74429
4419	58941	74410
4420	58950	74391
4421	58959	74372
4422	58969	74355
4423	58980	74339
4424	58992	74323
4425	59001	74305
4426	59013	74290
4427	59022	74271
4428	59031	74252
4429	59042	74235
4430	59052	74218
4431	59061	74200
4432	59072	74183
4433	59088	74174
4434	59104	74163
4435	59117	74149
4436	59128	74133
4437	59138	74116
4438	59148	74098
4439	59158	74081
4440	59168	74063
4441	59178	74045
4442	59189	74029
4443	59200	74013
4444	59210	73995
4445	59218	73976
4446	59227	73958
4447	59238	73940
4448	59246	73922
4449	59256	73904
4450	59266	73887
4451	59275	73867
4452	59284	73849
4453	59294	73832
4454	59304	73814
4455	59313	73796
4456	59323	73778
4457	59331	73758
4458	59340	73740
4459	59349	73721
4460	59358	73702
4461	59367	73683
4462	59376	73664
4463	59385	73646
4464	59394	73628
4465	59403	73609
4466	59411	73589
4467	59420	73570
4468	59428	73551
4469	59437	73532
4470	59446	73513
4471	59454	73494
4472	59463	73475
4473	59472	73456
4474	59480	73437
4475	59491	73420
4476	59499	73401
4477	59509	73382
4478	59519	73366
4479	59528	73347
4480	59537	73328
4481	59546	73310
4482	59555	73291
4483	59564	73273
4484	59573	73254
4485	59581	73235
4486	59590	73216
4487	59599	73198
4488	59609	73180
4489	59617	73160
4490	59626	73142
4491	59636	73125
4492	59646	73107
4493	59655	73089
4494	59663	73070
4495	59672	73051
4496	59708	73065
4497	59731	73064
4498	59748	73055
4499	59761	73042
4500	59771	73025
4501	59781	73007
4502	59790	72988
4503	59799	72969
4504	59808	72951
4505	59816	72931
4506	59824	72912
4507	59833	72893
4508	59843	72876
4509	59852	72858
4510	59861	72839
4511	59870	72820
4512	59880	72804
4513	59888	72784
4514	59897	72766
4515	59906	72746
4516	59915	72729
4517	59924	72710
4518	59933	72692
4519	59943	72674
4520	59951	72655
4521	59960	72636
4522	59970	72619
4523	59978	72599
4524	59987	72581
4525	59996	72563
4526	60006	72545
4527	60015	72528
4528	60025	72509
4529	60034	72491
4530	60045	72476
4531	60054	72458
4532	60064	72440
4533	60073	72421
4534	60083	72404
4535	60092	72386
4536	60101	72367
4537	60109	72348
4538	60118	72330
4539	60128	72312
4540	60137	72294
4541	60145	72275
4542	60155	72257
4543	60183	72263
4544	60201	72255
4545	60213	72240
4546	60224	72224
4547	60233	72206
4548	60243	72189
4549	60253	72171
4550	60262	72153
4551	60271	72134
4552	60280	72117
4553	60291	72100
4554	60299	72081
4555	60309	72064
4556	60318	72046
4557	60328	72029
4558	60338	72011
4559	60346	71992
4560	60355	71974
4561	60364	71956
4562	60373	71937
4563	60383	71920
4564	60391	71901
4565	60401	71884
4566	60410	71865
4567	60420	71848
4568	60429	71830
4569	60438	71812
4570	60448	71794
4571	60456	71775
4572	60465	71757
4573	60474	71739
4574	60483	71720
4575	60493	71704
4576	60502	71685
4577	60511	71667
4578	60520	71648
4579	60529	71631
4580	60537	71612
4581	60546	71593
4582	60556	71576
4583	60564	71557
4584	60574	71539
4585	60583	71522
4586	60592	71503
4587	60600	71484
4588	60609	71466
4589	60618	71448
4590	60627	71429
4591	60636	71411
4592	60644	71391
4593	60653	71373
4594	60662	71355
4595	60671	71337
4596	60679	71319
4597	60688	71300
4598	60697	71282
4599	60706	71264
4600	60714	71245
4601	60723	71227
4602	60732	71208
4603	60741	71190
4604	60750	71172
4605	60759	71153
4606	60768	71135
4607	60777	71117
4608	60785	71098
4609	60793	71079
4610	60802	71061
4611	60811	71042
4612	60820	71025
4613	60829	71007
4614	60840	70991
4615	60850	70974
4616	60858	70955
4617	60866	70936
4618	60875	70918
4619	60883	70899
4620	60893	70881
4621	60902	70864
4622	60910	70845
4623	60919	70826
4624	60927	70807
4625	60936	70789
4626	60947	70773
4627	60955	70755
4628	60964	70737
4629	60973	70719
4630	60983	70702
4631	60993	70684
4632	61002	70667
4633	61012	70650
4634	61021	70632
4635	61031	70615
4636	61039	70596
4637	61048	70578
4638	61057	70560
4639	61067	70543
4640	61076	70525
4641	61085	70507
4642	61094	70489
4643	61102	70471
4644	61112	70453
4645	61121	70435
4646	61129	70416
4647	61138	70398
4648	61147	70381
4649	61158	70364
4650	61166	70346
4651	61175	70327
4652	61185	70311
4653	61194	70293
4654	61204	70276
4655	61216	70262
4656	61228	70247
4657	61240	70232
4658	61252	70219
4659	61263	70203
4660	61274	70187
4661	61283	70169
4662	61293	70153
4663	61303	70135
4664	61312	70118
4665	61321	70100
4666	61330	70082
4667	61340	70065
4668	61351	70049
4669	61361	70033
4670	61376	70022
4671	61389	70009
4672	61400	69993
4673	61410	69976
4674	61419	69959
4675	61429	69942
4676	61439	69925
4677	61450	69909
4678	61459	69892
4679	61468	69874
4680	61478	69857
4681	61488	69840
4682	61497	69823
4683	61506	69805
4684	61515	69787
4685	61524	69769
4686	61533	69751
4687	61541	69732
4688	61550	69715
4689	61559	69697
4690	61567	69679
4691	61575	69659
4692	61583	69641
4693	61593	69623
4694	61603	69606
4695	61611	69588
4696	61619	69570
4697	61628	69552
4698	61637	69534
4699	61646	69516
4700	61655	69498
4701	61663	69479
4702	61672	69462
4703	61682	69445
4704	61692	69428
4705	61700	69410
4706	61709	69392
4707	61718	69373
4708	61726	69355
4709	61736	69338
4710	61744	69319
4711	61752	69301
4712	61761	69283
4713	61770	69265
4714	61778	69246
4715	61787	69228
4716	61795	69210
4717	61804	69192
4718	61816	69178
4719	61829	69164
4720	61839	69148
4721	61850	69133
4722	61859	69115
4723	61869	69099
4724	61878	69080
4725	61888	69064
4726	61897	69046
4727	61906	69029
4728	61916	69012
4729	61925	68994
4730	61934	68977
4731	61943	68960
4732	61953	68943
4733	61962	68925
4734	61972	68909
4735	61981	68891
4736	61991	68875
4737	62026	68886
4738	62046	68880
4739	62058	68866
4740	62069	68850
4741	62080	68835
4742	62089	68818
4743	62099	68801
4744	62108	68783
4745	62117	68766
4746	62127	68749
4747	62139	68735
4748	62152	68722
4749	62163	68707
4750	62174	68691
4751	62184	68675
4752	62194	68659
4753	62204	68642
4754	62213	68624
4755	62222	68606
4756	62231	68588
4757	62241	68573
4758	62250	68555
4759	62260	68538
4760	62268	68520
4761	62277	68502
4762	62287	68486
4763	62296	68468
4764	62305	68450
4765	62314	68433
4766	62324	68416
4767	62332	68398
4768	62341	68380
4769	62350	68363
4770	62362	68348
4771	62371	68331
4772	62379	68312
4773	62387	68294
4774	62397	68277
4775	62406	68260
4776	62415	68243
4777	62424	68225
4778	62433	68207
