iter	MAE
3220	1.421311762
3221	1.421305036
3222	1.421297249
3223	1.421241226
3224	1.421217863
3225	1.421215227
3226	1.421072838
3227	1.421071355
3228	1.421049848
3229	1.421003694
3230	1.421001186
3231	1.420995341
3232	1.42098742
3233	1.420924173
3234	1.420922538
3235	1.420915115
3236	1.420904767
3237	1.420901728
3238	1.420890904
3239	1.420887487
3240	1.420805999
3241	1.420686712
3242	1.420494208
3243	1.420484759
3244	1.420483802
3245	1.420450279
3246	1.420348208
3247	1.420346299
3248	1.420342316
3249	1.420335463
3250	1.420334989
3251	1.420328909
3252	1.42032236
3253	1.42028995
3254	1.420284835
3255	1.420268449
3256	1.420135725
3257	1.420106888
3258	1.420100711
3259	1.420079061
3260	1.420020124
3261	1.420007551
3262	1.419830526
3263	1.419787836
3264	1.419787306
3265	1.419636254
3266	1.419598814
3267	1.419561166
3268	1.419558573
3269	1.419541812
3270	1.419525104
3271	1.419521913
3272	1.419008232
3273	1.419007357
3274	1.418983072
3275	1.418925942
3276	1.41890211
3277	1.418871908
3278	1.418848529
3279	1.418826782
3280	1.418822269
3281	1.418785529
3282	1.418784136
3283	1.418749441
3284	1.418741352
3285	1.4186833
3286	1.418660728
3287	1.418635748
3288	1.418613306
3289	1.418553456
3290	1.418537474
3291	1.418530223
3292	1.418529228
3293	1.418448776
3294	1.418428402
3295	1.418427869
3296	1.418424978
3297	1.418419317
3298	1.418417471
3299	1.41841733
3300	1.418414287
3301	1.418396897
3302	1.418396425
3303	1.418395866
3304	1.41834885
3305	1.418342221
3306	1.418342066
3307	1.418320026
3308	1.418319806
3309	1.4183162
3310	1.418270595
3311	1.418260059
3312	1.418258297
3313	1.418257002
3314	1.418244184
3315	1.418116061
3316	1.418067281
3317	1.418060493
3318	1.418060006
3319	1.417930249
3320	1.417923035
3321	1.417918748
3322	1.417871798
3323	1.417859052
3324	1.417858211
3325	1.417837932
3326	1.417835453
3327	1.417828268
3328	1.417822219
3329	1.417793345
3330	1.417761408
3331	1.41774219
3332	1.417738671
3333	1.41771407
3334	1.417702647
3335	1.417687426
3336	1.417656542
3337	1.417653799
3338	1.417636204
3339	1.41762138
3340	1.417620971
3341	1.417619771
3342	1.417593742
3343	1.417581434
3344	1.41754119
3345	1.41753193
3346	1.417495474
3347	1.417399347
3348	1.417290968
3349	1.416916501
3350	1.416880923
3351	1.416841997
3352	1.41683347
3353	1.416823891
3354	1.416809151
3355	1.416802189
3356	1.416801648
3357	1.41675637
3358	1.416611563
3359	1.41657798
3360	1.416260434
3361	1.416227752
3362	1.416215487
3363	1.41618901
3364	1.416162617
3365	1.416144358
3366	1.416127867
3367	1.416127264
3368	1.416080497
3369	1.415749357
3370	1.415744285
3371	1.415710245
3372	1.415344753
3373	1.415299177
3374	1.415279135
3375	1.415275144
3376	1.415273885
3377	1.415273488
3378	1.414477078
3379	1.414473269
3380	1.414442059
3381	1.414442009
3382	1.414413267
3383	1.414356668
3384	1.414299706
3385	1.41429711
3386	1.414294923
3387	1.414281787
3388	1.414264175
3389	1.414112146
3390	1.414080019
3391	1.414069475
3392	1.414069427
3393	1.413988442
3394	1.413969838
3395	1.413928702
3396	1.41388849
3397	1.413691307
3398	1.413496038
3399	1.413489587
3400	1.413453512
3401	1.413443221
3402	1.4134427
3403	1.413403894
3404	1.413369707
3405	1.413359798
3406	1.413315693
3407	1.413300937
3408	1.413271982
3409	1.413269301
3410	1.413172987
3411	1.413165161
3412	1.413141921
3413	1.413140804
3414	1.412966917
3415	1.412966819
3416	1.412962515
3417	1.412917643
3418	1.412870664
3419	1.412636385
3420	1.412625837
3421	1.412608904
3422	1.412608758
3423	1.41260854
3424	1.412568227
3425	1.412565055
3426	1.412558004
3427	1.4124296
3428	1.412408369
3429	1.412391131
3430	1.412321226
3431	1.412299507
3432	1.41228938
3433	1.412271125
3434	1.412234355
3435	1.412231793
3436	1.412207143
3437	1.412202123
3438	1.41219995
3439	1.412193559
3440	1.412152987
3441	1.412136665
3442	1.412136584
3443	1.412131944
3444	1.412130481
3445	1.412119776
3446	1.412119598
3447	1.412111793
3448	1.412023479
3449	1.412010697
3450	1.411999867
3451	1.411997247
3452	1.411994121
3453	1.411970907
3454	1.4119333
3455	1.411925577
3456	1.411823241
3457	1.411815349
3458	1.411815298
3459	1.411813819
3460	1.411736247
3461	1.411736026
3462	1.411735584
3463	1.411601861
3464	1.411601042
3465	1.411600986
3466	1.411596415
3467	1.411575145
3468	1.411566704
3469	1.411564127
3470	1.411521281
3471	1.411521137
3472	1.411518076
3473	1.411499871
3474	1.411449655
3475	1.411433112
3476	1.411432876
3477	1.411427578
3478	1.411394918
3479	1.411394877
3480	1.411394401
3481	1.411327433
3482	1.411167701
3483	1.411166368
3484	1.41116386
3485	1.411142863
3486	1.411142538
3487	1.411138159
3488	1.411125342
3489	1.411118916
3490	1.411064665
3491	1.411052685
3492	1.411037692
3493	1.410951879
3494	1.410743858
3495	1.410333896
3496	1.410329964
3497	1.410328865
3498	1.410311336
3499	1.410252297
3500	1.41025201
3501	1.410214428
3502	1.410213899
3503	1.410185685
3504	1.410166144
3505	1.410116912
3506	1.410108828
3507	1.410073984
3508	1.410051665
3509	1.410033672
3510	1.410026127
3511	1.409992724
3512	1.409971659
3513	1.409944034
3514	1.409937513
3515	1.409906361
3516	1.40990578
3517	1.409905602
3518	1.409898672
3519	1.409881219
3520	1.409833625
3521	1.409798295
3522	1.40979811
3523	1.409744411
3524	1.409743926
3525	1.409743636
3526	1.409717524
3527	1.409701115
3528	1.409494852
3529	1.409490865
3530	1.409432681
3531	1.409425169
3532	1.409391169
3533	1.409342849
3534	1.409307391
3535	1.409222044
3536	1.409221969
3537	1.409194441
3538	1.409133018
3539	1.40913228
3540	1.409128073
3541	1.409128041
3542	1.409127968
3543	1.409125635
3544	1.409122811
3545	1.409121172
3546	1.409121125
3547	1.409089591
3548	1.409077391
3549	1.409067506
3550	1.409066507
3551	1.409038933
3552	1.408985292
3553	1.408985057
3554	1.408962191
3555	1.408927749
3556	1.408890967
3557	1.408835028
3558	1.408828584
3559	1.408802208
3560	1.408799916
3561	1.408658333
3562	1.408614371
3563	1.408606203
3564	1.408586411
3565	1.408446201
3566	1.408444785
3567	1.408440581
3568	1.408429173
3569	1.408428146
3570	1.408415787
3571	1.408413359
3572	1.40841101
3573	1.408408627
3574	1.408374451
3575	1.408235112
3576	1.408234557
3577	1.408163355
3578	1.408162377
3579	1.408150285
3580	1.408149412
3581	1.408146981
3582	1.408081776
3583	1.407894503
3584	1.407890644
3585	1.407822805
3586	1.407821461
3587	1.407785881
3588	1.407482269
3589	1.407401835
3590	1.407390424
3591	1.407381931
3592	1.407265537
3593	1.407237054
3594	1.407230539
3595	1.407224368
3596	1.407103869
3597	1.4071019
3598	1.406605139
3599	1.406564195
3600	1.406559984
3601	1.406555339
3602	1.406479163
3603	1.406472078
3604	1.406460552
3605	1.406409798
3606	1.406380112
3607	1.406375804
3608	1.406372281
3609	1.406328682
3610	1.406281282
3611	1.406281231
3612	1.406280137
3613	1.406276545
3614	1.406275795
3615	1.406263679
3616	1.406256344
3617	1.4062403
3618	1.406239949
3619	1.406237241
3620	1.406151619
3621	1.406143978
3622	1.406142361
3623	1.406139779
3624	1.406139733
3625	1.406118656
3626	1.405939726
3627	1.405935812
3628	1.405934706
3629	1.405934437
3630	1.405929589
3631	1.405929244
3632	1.405926669
3633	1.405866969
3634	1.405860577
3635	1.405857701
3636	1.40584272
3637	1.405842591
3638	1.405830172
3639	1.405820421
3640	1.405769443
3641	1.405617982
3642	1.405615382
3643	1.405594531
3644	1.405583859
3645	1.405578913
3646	1.405573498
3647	1.405562376
3648	1.405559698
3649	1.405558598
3650	1.40552168
3651	1.405520843
3652	1.405518832
3653	1.40544785
3654	1.405447074
3655	1.405446739
3656	1.405438799
3657	1.405433326
3658	1.405431105
3659	1.405407991
3660	1.405405496
3661	1.405380562
3662	1.405371352
3663	1.405370753
3664	1.405368519
3665	1.405322261
3666	1.40520534
3667	1.405188359
3668	1.405188265
3669	1.405162316
3670	1.405010105
3671	1.40500304
3672	1.404908911
3673	1.404902146
3674	1.404898321
3675	1.404867809
3676	1.404866816
3677	1.404866549
3678	1.404852368
3679	1.40481305
3680	1.404783433
3681	1.404759691
3682	1.404746569
3683	1.404726466
3684	1.404583484
3685	1.404558711
3686	1.404556726
3687	1.404515717
3688	1.404385322
3689	1.40437907
3690	1.404371069
3691	1.404280564
3692	1.404279398
3693	1.404271718
3694	1.40415375
3695	1.404149169
3696	1.404122657
3697	1.404121072
3698	1.403960862
3699	1.403953805
3700	1.403945586
3701	1.403941373
3702	1.403914148
3703	1.403899807
3704	1.40387443
3705	1.40383699
3706	1.40378159
3707	1.403770612
3708	1.403738239
3709	1.403733751
3710	1.40373371
3711	1.4036773
3712	1.40367054
3713	1.403657429
3714	1.403651851
3715	1.403644718
3716	1.403629817
3717	1.403549983
3718	1.403548297
3719	1.403468127
3720	1.403460848
3721	1.403435406
3722	1.403356684
3723	1.403342781
3724	1.403288826
3725	1.403288203
3726	1.403265975
3727	1.403249055
3728	1.40324866
3729	1.403188936
3730	1.403157796
3731	1.403156258
3732	1.403147164
3733	1.403112817
3734	1.40311278
3735	1.403112261
3736	1.403111448
3737	1.403097256
3738	1.40309008
3739	1.403089019
3740	1.40306943
3741	1.403067585
3742	1.403030782
3743	1.403011778
3744	1.403010228
3745	1.403006266
3746	1.403005976
3747	1.402994488
3748	1.402985906
3749	1.402828931
3750	1.40282672
3751	1.402826654
3752	1.402755421
3753	1.402747817
3754	1.402726223
3755	1.40239065
3756	1.402369752
3757	1.402315411
3758	1.402315331
3759	1.402309821
3760	1.402301889
3761	1.402285685
3762	1.402272282
3763	1.402254721
3764	1.402242559
3765	1.402240527
3766	1.4022379
3767	1.402203695
3768	1.402201855
3769	1.402184853
3770	1.402174802
3771	1.402172714
3772	1.40216977
3773	1.401905966
3774	1.401901734
3775	1.401897149
3776	1.401857202
3777	1.401854089
3778	1.401843924
3779	1.401831091
3780	1.401813642
3781	1.401804626
3782	1.401802884
3783	1.401795526
3784	1.401774557
3785	1.401733248
3786	1.40155298
3787	1.401540793
3788	1.401480795
3789	1.401480436
3790	1.401479307
3791	1.401477027
3792	1.401452047
3793	1.401416541
3794	1.401379554
3795	1.401366565
3796	1.401366288
3797	1.401366252
3798	1.401349344
3799	1.401291781
3800	1.401239955
3801	1.401236211
3802	1.401235938
3803	1.401235837
3804	1.401229917
3805	1.401173567
3806	1.401168256
3807	1.401137384
3808	1.401109089
3809	1.401054916
3810	1.401043296
3811	1.401040462
3812	1.40099653
3813	1.400996327
3814	1.400977925
3815	1.400968051
3816	1.40094124
3817	1.400870669
3818	1.400739805
3819	1.40072293
3820	1.400722658
3821	1.400720102
3822	1.400714773
3823	1.400644248
3824	1.400639865
3825	1.400639653
3826	1.40063744
3827	1.400636478
3828	1.400633255
3829	1.400621003
3830	1.40062072
3831	1.400596286
3832	1.400589463
3833	1.40056278
3834	1.400549766
3835	1.400540314
3836	1.400539421
3837	1.400520475
3838	1.400491
3839	1.400484807
3840	1.400478853
3841	1.400478188
3842	1.400461675
3843	1.40046129
3844	1.400453484
3845	1.4004534
3846	1.40044644
3847	1.400445157
3848	1.40043495
3849	1.40043406
3850	1.400405267
3851	1.400405171
3852	1.400243782
3853	1.400239776
3854	1.400238553
3855	1.40021114
3856	1.400151883
3857	1.400119382
3858	1.400105754
3859	1.400079062
3860	1.400076027
3861	1.400071358
3862	1.400071213
3863	1.400058148
3864	1.400047685
3865	1.399934401
3866	1.399927135
3867	1.399888724
3868	1.399884447
3869	1.399878883
3870	1.399878765
3871	1.399850839
3872	1.399835053
3873	1.399805206
3874	1.399787522
3875	1.399786967
3876	1.399768999
3877	1.399767517
3878	1.399681361
3879	1.399673642
3880	1.399630812
3881	1.399630715
3882	1.399630088
3883	1.399626663
3884	1.399619637
3885	1.399582727
3886	1.399562879
3887	1.399562023
3888	1.399549244
3889	1.39954348
3890	1.399542662
3891	1.399357453
3892	1.399302705
3893	1.399294031
3894	1.399293911
3895	1.399291944
3896	1.399242241
3897	1.399236969
3898	1.399218204
3899	1.399217022
3900	1.399148556
3901	1.399148455
3902	1.399148241
3903	1.399118833
3904	1.399118053
3905	1.399118012
3906	1.399117353
3907	1.399058406
3908	1.399048501
3909	1.399047335
3910	1.399034384
3911	1.399029237
3912	1.39902707
3913	1.399026432
3914	1.39898165
3915	1.398972337
3916	1.398968683
3917	1.398966806
3918	1.39893777
3919	1.398906241
3920	1.398901579
3921	1.398837568
3922	1.398836242
3923	1.398812869
3924	1.398786463
3925	1.398684094
3926	1.398681357
3927	1.398624246
3928	1.398623446
3929	1.398620625
3930	1.398596456
3931	1.398588761
3932	1.398484574
3933	1.398474833
3934	1.398419571
3935	1.398370067
3936	1.398351122
3937	1.398333872
3938	1.398247268
3939	1.398079372
3940	1.398072099
3941	1.398060278
3942	1.398035701
3943	1.398035654
3944	1.398030208
3945	1.398029838
3946	1.397955169
3947	1.3978725
3948	1.397864229
3949	1.397864074
3950	1.397862591
3951	1.39781371
3952	1.397809525
3953	1.397792767
3954	1.397792266
3955	1.397692885
3956	1.397563061
3957	1.397522531
3958	1.397520458
3959	1.397421761
3960	1.397408052
3961	1.397406167
3962	1.397400534
3963	1.397400297
3964	1.397399728
3965	1.397394431
3966	1.397393523
3967	1.397378589
3968	1.397378568
3969	1.397350996
3970	1.397255395
3971	1.397222539
3972	1.397221028
3973	1.397214949
3974	1.397197311
3975	1.397118549
3976	1.397087203
3977	1.397085918
3978	1.397071277
3979	1.397051174
3980	1.397043589
3981	1.397043107
3982	1.397036817
3983	1.397034979
3984	1.397033901
3985	1.397024578
3986	1.39702391
3987	1.397013821
3988	1.39690002
3989	1.396899554
3990	1.396890493
3991	1.396760269
3992	1.396759567
3993	1.396758614
3994	1.39674566
3995	1.396734603
3996	1.396722905
3997	1.39672169
3998	1.396721305
3999	1.396720955
4000	1.396720378
4001	1.396578987
4002	1.396578665
4003	1.396577979
4004	1.396577897
4005	1.39656642
4006	1.396554782
4007	1.39655466
4008	1.396517799
4009	1.396513211
4010	1.396242052
4011	1.396229371
4012	1.396202995
4013	1.396202681
4014	1.396151171
4015	1.396142582
4016	1.39614249
4017	1.396134704
4018	1.396134546
4019	1.396051177
4020	1.396035578
4021	1.396022487
4022	1.396014669
4023	1.395986202
4024	1.395968819
4025	1.395966838
4026	1.395962747
4027	1.39595731
4028	1.395955637
4029	1.39593025
4030	1.395923726
4031	1.395881593
4032	1.395880837
4033	1.395880808
4034	1.395877152
4035	1.395872966
4036	1.395869558
4037	1.395837335
4038	1.395764305
4039	1.395710012
4040	1.39570976
4041	1.395634036
4042	1.39562587
4043	1.395605033
4044	1.395527914
4045	1.395525642
4046	1.395523944
4047	1.395479552
4048	1.395459454
4049	1.39545102
4050	1.39540766
4051	1.394919621
4052	1.39484227
4053	1.394832024
4054	1.394831995
4055	1.39482866
4056	1.394744954
4057	1.394741646
4058	1.39466413
4059	1.394654295
4060	1.394505438
4061	1.394486669
4062	1.394483221
4063	1.394376053
4064	1.394374498
4065	1.39437037
4066	1.394334667
4067	1.394309082
4068	1.394302387
4069	1.394079813
4070	1.394079597
4071	1.394077734
4072	1.393964822
4073	1.393776495
4074	1.393746507
4075	1.393736435
4076	1.393706563
4077	1.39367427
4078	1.393287003
4079	1.393273827
4080	1.393256594
4081	1.393231454
4082	1.393229471
4083	1.393200946
4084	1.393161222
4085	1.393112659
4086	1.393112073
4087	1.393067694
4088	1.393051012
4089	1.393013406
4090	1.392884531
4091	1.392873907
4092	1.392856745
4093	1.392828824
4094	1.392780735
4095	1.392733997
4096	1.39273183
4097	1.392654115
4098	1.392583073
4099	1.392563444
4100	1.392548254
4101	1.392475409
4102	1.392453174
4103	1.392447218
4104	1.392446594
4105	1.392446305
4106	1.392445328
4107	1.392444306
4108	1.392430165
4109	1.392402962
4110	1.392378639
4111	1.39237127
4112	1.39237003
4113	1.392341863
4114	1.39228939
4115	1.392106797
4116	1.392092624
4117	1.392089609
4118	1.392073377
4119	1.392049391
4120	1.39204344
4121	1.392041186
4122	1.392026202
4123	1.391988189
4124	1.391952817
4125	1.391944525
4126	1.391879276
4127	1.391862124
4128	1.391742001
4129	1.391738446
4130	1.391648755
4131	1.391647171
4132	1.39162895
4133	1.391625225
4134	1.391606438
4135	1.391606356
4136	1.391597843
4137	1.391433404
4138	1.391424216
4139	1.391397216
4140	1.391393363
4141	1.391392976
4142	1.391376755
4143	1.391291013
4144	1.391276297
4145	1.391236398
4146	1.391236356
4147	1.391162586
4148	1.391154784
4149	1.39115374
4150	1.391139322
4151	1.391138271
4152	1.391130234
4153	1.391127423
4154	1.39112559
4155	1.391106931
4156	1.391083107
4157	1.391082043
4158	1.390998793
4159	1.390998751
4160	1.390921437
4161	1.390760117
4162	1.390697856
4163	1.390584694
4164	1.390547794
4165	1.390525883
4166	1.390501878
4167	1.390500378
4168	1.390481117
4169	1.390476742
4170	1.39047291
4171	1.390472866
4172	1.390471012
4173	1.390470101
4174	1.390437104
4175	1.390373532
4176	1.390371082
4177	1.390370673
4178	1.390370638
4179	1.390368766
4180	1.390296181
4181	1.390272401
4182	1.389774826
4183	1.389748343
4184	1.389741462
4185	1.389699523
4186	1.389676859
4187	1.38958607
4188	1.389520326
4189	1.389509626
4190	1.389509402
4191	1.38941872
4192	1.389310112
4193	1.389275793
4194	1.389179543
4195	1.389160978
4196	1.389160428
4197	1.389124344
4198	1.389123227
4199	1.389092846
4200	1.388990574
4201	1.388985368
4202	1.3889853
4203	1.388918846
4204	1.388889282
4205	1.388857424
4206	1.388855983
4207	1.388850448
4208	1.388850358
4209	1.388559976
4210	1.388559779
4211	1.388558372
4212	1.388455095
4213	1.388451527
4214	1.388418064
4215	1.388417333
4216	1.388063268
4217	1.388062466
4218	1.38805171
4219	1.388051542
4220	1.387709945
4221	1.387705747
4222	1.387705509
4223	1.387698694
4224	1.387659879
4225	1.38764042
4226	1.387614086
4227	1.387612569
4228	1.387608638
4229	1.387601301
4230	1.387511738
4231	1.387510035
4232	1.387506872
4233	1.387393442
4234	1.387382158
4235	1.387382136
4236	1.387373674
4237	1.387366274
4238	1.387365843
4239	1.387362552
4240	1.387361257
4241	1.387349651
4242	1.387348413
4243	1.387347884
4244	1.387320473
4245	1.387320215
4246	1.387317293
4247	1.387312532
4248	1.387264684
4249	1.387264433
4250	1.387264149
4251	1.387238372
4252	1.387233051
4253	1.387232267
4254	1.387206574
4255	1.387203576
4256	1.38720221
4257	1.387190138
4258	1.387189999
4259	1.387159632
4260	1.387148267
4261	1.387147713
4262	1.387134555
4263	1.387134431
4264	1.387106338
4265	1.387103795
4266	1.387100121
4267	1.387097688
4268	1.387069892
4269	1.38705804
4270	1.387055838
4271	1.387046927
4272	1.387008209
4273	1.386993961
4274	1.38697743
4275	1.386955738
4276	1.386952574
4277	1.386949408
4278	1.386938289
4279	1.386938096
4280	1.386929083
4281	1.386928195
4282	1.386924349
4283	1.38692041
4284	1.386834837
4285	1.386829146
4286	1.386783919
4287	1.38678206
4288	1.386719576
4289	1.386693142
4290	1.386623919
4291	1.386549512
4292	1.386548584
4293	1.386547607
4294	1.386540118
4295	1.386520851
4296	1.386520047
4297	1.386515613
4298	1.386508532
4299	1.386497708
4300	1.386470694
4301	1.386450549
4302	1.386440445
4303	1.386439737
4304	1.386379548
4305	1.386359516
4306	1.38635579
4307	1.386330454
4308	1.386328674
4309	1.386321062
4310	1.386310078
4311	1.386308687
4312	1.386303371
4313	1.386213798
4314	1.386212619
4315	1.386156799
4316	1.386152356
4317	1.386146048
4318	1.386144742
4319	1.386122309
4320	1.386120273
4321	1.386120068
4322	1.386085446
4323	1.386084347
4324	1.386083939
4325	1.386082906
4326	1.386070047
4327	1.386068528
4328	1.386041519
4329	1.386041488
4330	1.386041442
4331	1.386039655
4332	1.386023121
4333	1.385975622
4334	1.385970353
4335	1.385965395
4336	1.385926469
4337	1.385926328
4338	1.385918854
4339	1.385911183
4340	1.385909881
4341	1.385871534
4342	1.385871398
4343	1.38587065
4344	1.385870605
4345	1.385817222
4346	1.385795682
4347	1.385793337
4348	1.385792753
4349	1.385776129
4350	1.385774341
4351	1.385772856
4352	1.385769161
4353	1.385735742
4354	1.385733507
4355	1.385726205
4356	1.385655945
4357	1.385655181
4358	1.385655065
4359	1.385651085
4360	1.385650598
4361	1.385645056
4362	1.385645026
4363	1.385641508
4364	1.385633576
4365	1.385623097
4366	1.3856222
4367	1.385573643
4368	1.385563077
4369	1.385510331
4370	1.385489493
4371	1.385487318
4372	1.385485505
4373	1.385367105
4374	1.385352744
4375	1.385352508
4376	1.38519919
4377	1.385199071
4378	1.385112157
4379	1.385107832
4380	1.385093112
4381	1.385087637
4382	1.385000922
4383	1.384959749
4384	1.384904717
4385	1.384904011
4386	1.38489115
4387	1.384741959
4388	1.38473966
4389	1.384710139
4390	1.384709959
4391	1.384647135
4392	1.384578629
4393	1.384578202
4394	1.384526662
4395	1.384526212
4396	1.384525841
4397	1.384481293
4398	1.384479703
4399	1.384370675
4400	1.384362525
4401	1.384353371
4402	1.384346371
4403	1.384333914
4404	1.384294493
4405	1.38429382
4406	1.384283
4407	1.384272928
4408	1.384269123
4409	1.38425849
4410	1.384249955
4411	1.384048798
4412	1.384027764
4413	1.384026649
4414	1.384023243
4415	1.384022609
4416	1.384002476
4417	1.383957596
4418	1.383895168
4419	1.383889643
4420	1.383871682
4421	1.383864226
4422	1.383810361
4423	1.383267954
4424	1.383179016
4425	1.383161798
4426	1.383153857
4427	1.383149164
4428	1.383146413
4429	1.383106912
4430	1.383089203
4431	1.383076601
4432	1.382993706
4433	1.382981348
4434	1.382956038
4435	1.382938876
4436	1.382932361
4437	1.382787281
4438	1.382745242
4439	1.382744914
4440	1.382711249
4441	1.382703967
4442	1.38270217
4443	1.382691446
4444	1.382688419
4445	1.382687284
4446	1.382686537
4447	1.382681266
4448	1.382680858
4449	1.382654785
4450	1.382649954
4451	1.382649872
4452	1.382649719
4453	1.382600461
4454	1.382595254
4455	1.382593732
4456	1.382543564
4457	1.382543416
4458	1.382531501
4459	1.382530927
4460	1.382530736
4461	1.382519437
4462	1.382515426
4463	1.382442122
4464	1.38244139
4465	1.38241946
4466	1.382418194
4467	1.382355105
4468	1.382355067
4469	1.38234535
4470	1.382340894
4471	1.382340637
4472	1.3823405
4473	1.382340337
4474	1.382338423
4475	1.382159358
4476	1.382144751
4477	1.382138569
4478	1.382124851
4479	1.382120453
4480	1.382055353
4481	1.381993168
4482	1.381993009
4483	1.381982466
4484	1.381951201
4485	1.381951023
4486	1.381945908
4487	1.381944615
4488	1.381942122
4489	1.381942067
4490	1.381940314
4491	1.381865852
4492	1.381854118
4493	1.381853821
4494	1.381853713
4495	1.381833994
4496	1.381833881
4497	1.381816718
4498	1.381793054
4499	1.381784586
4500	1.381783925
4501	1.381765687
4502	1.381765588
4503	1.38176404
4504	1.381750612
4505	1.381749277
4506	1.381749078
4507	1.381746954
4508	1.381655276
4509	1.381654621
4510	1.381640952
4511	1.381636498
4512	1.381628041
4513	1.381625796
4514	1.381617622
4515	1.3816169
4516	1.381591765
4517	1.381590698
4518	1.381581276
4519	1.381575223
4520	1.381574932
4521	1.38155754
4522	1.381547289
4523	1.38154723
4524	1.381540965
4525	1.381507587
4526	1.381507478
4527	1.381495423
4528	1.381482094
4529	1.381481815
4530	1.381330918
4531	1.381228723
4532	1.381201094
4533	1.381200127
4534	1.381184781
4535	1.381182421
4536	1.381153858
4537	1.381153363
4538	1.381126001
4539	1.381103246
4540	1.381072492
4541	1.381072371
4542	1.381047432
4543	1.381044367
4544	1.380962227
4545	1.380961428
4546	1.380948063
4547	1.380930482
4548	1.380888876
4549	1.380885737
4550	1.380881168
4551	1.38079541
4552	1.380761715
4553	1.380710225
4554	1.380695121
4555	1.380596551
4556	1.380586156
4557	1.380577718
4558	1.380559572
4559	1.380534429
4560	1.380525934
4561	1.380525753
4562	1.380484848
4563	1.380080977
4564	1.380080257
4565	1.380069141
4566	1.380057519
4567	1.38002279
4568	1.380002153
4569	1.380000987
4570	1.380000847
4571	1.38000079
4572	1.379992148
4573	1.379775328
4574	1.379720739
4575	1.37971671
4576	1.379695064
4577	1.379694481
4578	1.379666277
4579	1.379643209
4580	1.379641409
4581	1.379641214
4582	1.37956674
4583	1.379566712
4584	1.379550501
4585	1.379543627
4586	1.37944039
4587	1.379438813
4588	1.379438755
4589	1.379438611
4590	1.37943512
4591	1.379433506
4592	1.379433455
4593	1.379431785
4594	1.379428254
4595	1.379425953
4596	1.379416521
4597	1.379414554
4598	1.379413465
4599	1.379411524
4600	1.379407101
4601	1.379405613
4602	1.379405247
4603	1.379399878
4604	1.379389781
4605	1.379367963
4606	1.379347
4607	1.379346855
4608	1.37934684
4609	1.379345411
4610	1.379342997
4611	1.379340174
4612	1.379330535
4613	1.379330026
4614	1.379307012
4615	1.379195616
4616	1.379194394
4617	1.379189402
4618	1.379187306
4619	1.3791746
4620	1.379171071
4621	1.379123624
4622	1.379119157
4623	1.37911095
4624	1.379110741
4625	1.379100765
4626	1.379099976
4627	1.379099553
4628	1.379020595
4629	1.379010883
4630	1.378973765
4631	1.378943374
4632	1.378863526
4633	1.378857519
4634	1.378855381
4635	1.378849037
4636	1.378848936
4637	1.378846008
4638	1.378835541
4639	1.378822277
4640	1.378817458
4641	1.3788167
4642	1.378806684
4643	1.378802986
4644	1.378790671
4645	1.378772305
4646	1.378766806
4647	1.378761706
4648	1.378753059
4649	1.378748996
4650	1.37874214
4651	1.378739001
4652	1.378738017
4653	1.378713824
4654	1.378603853
4655	1.378603649
4656	1.378602546
4657	1.378601183
4658	1.378600442
4659	1.378597019
4660	1.378571781
4661	1.378560654
4662	1.378549481
4663	1.378548897
4664	1.378543251
4665	1.378462808
4666	1.378459642
4667	1.378416114
4668	1.378394666
4669	1.378392172
4670	1.378367429
4671	1.37836615
4672	1.378345046
4673	1.378341161
4674	1.378332902
4675	1.378332607
4676	1.378329185
4677	1.37819829
4678	1.378184696
4679	1.378183495
4680	1.378179417
4681	1.37817618
4682	1.378148279
4683	1.378114332
4684	1.378114243
4685	1.37810766
4686	1.378104673
4687	1.378104344
4688	1.378070539
4689	1.378064163
4690	1.378064077
4691	1.37806245
4692	1.378062329
4693	1.378051264
4694	1.377996968
4695	1.377992251
4696	1.377992014
4697	1.3779913
4698	1.377982243
4699	1.377981951
4700	1.377981903
4701	1.377973223
4702	1.37797269
4703	1.37797134
4704	1.377952195
4705	1.377951724
4706	1.377951416
4707	1.377951356
4708	1.377950833
4709	1.377832422
4710	1.37783094
4711	1.377830809
4712	1.377826692
4713	1.377820252
4714	1.377820207
4715	1.377814136
4716	1.377813948
4717	1.377813828
4718	1.37781167
4719	1.377793913
4720	1.377784179
4721	1.377753976
4722	1.377753841
4723	1.377736912
4724	1.377735905
4725	1.377731838
4726	1.377703676
4727	1.377422215
4728	1.377411618
4729	1.377410789
4730	1.377408677
4731	1.377373407
4732	1.377361509
4733	1.377361356
4734	1.377276809
4735	1.377276627
4736	1.3772637
4737	1.377263064
4738	1.377229789
4739	1.377220842
4740	1.377208979
4741	1.37715151
4742	1.37712912
4743	1.377128894
4744	1.377118176
4745	1.377096811
4746	1.377082405
4747	1.376956463
4748	1.376951348
4749	1.376950712
4750	1.376947034
4751	1.376934719
4752	1.376902144
4753	1.376898052
4754	1.376892818
4755	1.376888022
4756	1.376885375
4757	1.376874718
4758	1.376874511
4759	1.376859378
4760	1.376859247
4761	1.376857457
4762	1.376798621
4763	1.376795129
4764	1.376783481
4765	1.376772248
4766	1.376758608
4767	1.376752288
4768	1.376752126
4769	1.376732218
4770	1.376628601
4771	1.376622981
4772	1.376622878
4773	1.376618236
4774	1.376615498
